family,seed,C,B,gamma,T_count,T_depth,peak_demand,mean_demand,delta_max,slack_ratio,mean_t_slack,stall,slowdown_ratio,inversion,strong_baseline_inversion,shaping_gain,strong_baseline_shaping_gain,feasible
low_compressibility,5,7,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,5,7,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,1,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,2,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,3,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,4,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,5,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,6,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,7,7,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,1,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,2,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,3,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,4,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,5,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,6,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,9,7,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
