workload_scope,workload_name,policy,variant_id,trace_length,total_t,peak_demand,C,B,p_acc,trial_index,T_static,T_exe,stall_cycles,stall_ratio,max_cycle_hit,mean_service
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,88,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,89,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,90,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,91,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,92,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,93,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,94,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,95,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,96,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,97,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,98,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.999,99,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,0,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,1,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,2,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,3,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,4,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,5,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,6,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,7,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,8,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,9,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,10,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,11,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,12,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,13,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,14,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,15,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,16,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,17,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,18,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,19,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,20,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,21,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,22,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,23,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,24,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,25,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,26,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,27,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,28,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,29,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,30,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,31,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,32,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,33,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,34,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,35,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,36,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,37,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,38,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,39,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,40,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,41,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,42,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,43,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,44,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,45,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,46,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,47,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,48,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,49,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,50,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,51,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,52,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,53,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,54,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,55,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,56,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,57,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,58,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,59,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,60,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,61,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,62,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,63,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,64,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,65,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,66,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,67,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,68,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,69,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,70,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,71,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,72,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,73,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,74,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,75,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,76,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,77,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,78,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,79,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,80,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,81,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,82,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,83,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,84,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,85,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,86,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,87,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,88,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,89,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,90,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,91,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,92,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,93,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,94,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,95,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,96,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,97,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,98,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.995,99,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,0,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,1,8,33,25,0.7575757575757576,0,0.9393939393939394
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,2,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,3,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,4,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,5,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,6,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,7,8,31,23,0.7419354838709677,0,0.967741935483871
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,8,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,9,8,32,24,0.75,0,0.96875
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,10,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,11,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,12,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,13,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,14,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,15,8,31,23,0.7419354838709677,0,0.967741935483871
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,16,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,17,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,18,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,19,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,20,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,21,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,22,8,33,25,0.7575757575757576,0,0.9393939393939394
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,23,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,24,8,31,23,0.7419354838709677,0,1.0
synthetic,high_compressibility_seed7,static_min,high_compressibility_seed7:static_min,8,29,6,1,8,0.99,25,8,33,25,0.7575757575757576,0,0.9393939393939394
